cartodb_id,name,description,created_at,updated_at,the_geom,bbox,type,resource,id,dataset_id,scientificname,ee_id
80915,Emberiza_godlewskii,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"75.3,21.9,130.9,58.92",raster,rasters/04040405428907908306-15144715394949222945,04040405428907908306-15144715394949222945,iucn_birds,Emberiza godlewskii,GME/images/04040405428907908306-15144715394949222945
80916,Emberiza_flaviventris,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-15.59,-34.220000000000006,40.400000000000006,17.93",raster,rasters/04040405428907908306-01210039892933283176,04040405428907908306-01210039892933283176,iucn_birds,Emberiza flaviventris,GME/images/04040405428907908306-01210039892933283176
80917,Emberiza_cioides,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"72.6,24.45,150.58999999999995,56.579433045168905",raster,rasters/04040405428907908306-17781512426811584519,04040405428907908306-17781512426811584519,iucn_birds,Emberiza cioides,GME/images/04040405428907908306-17781512426811584519
80918,Emberiza_caesia,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"19.99,13.600000000000001,40.59,41.52",raster,rasters/04040405428907908306-02432877953905705366,04040405428907908306-02432877953905705366,iucn_birds,Emberiza caesia,GME/images/04040405428907908306-02432877953905705366
80919,Emberiza_cabanisi,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-13.84,-22.089999999999996,39.97,12.529999999999998",raster,rasters/04040405428907908306-07296749785035071466,04040405428907908306-07296749785035071466,iucn_birds,Emberiza cabanisi,GME/images/04040405428907908306-07296749785035071466
80920,Elseyornis_melanops,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"112.91,-46.680000000000014,178.56,-10.509999999999998",raster,rasters/04040405428907908306-12974948415736773605,04040405428907908306-12974948415736773605,iucn_birds,Elseyornis melanops,GME/images/04040405428907908306-12974948415736773605
80921,Elminia_albiventris,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"8.419999999999996,-4.360000000000001,31.209999999999997,7.6",raster,rasters/04040405428907908306-13980198194096448426,04040405428907908306-13980198194096448426,iucn_birds,Elminia albiventris,GME/images/04040405428907908306-13980198194096448426
80922,Elaenia_pelzelni,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-74.77,-11.61,-51.769999999999996,-1.2999999999999996",raster,rasters/04040405428907908306-07082423362530527984,04040405428907908306-07082423362530527984,iucn_birds,Elaenia pelzelni,GME/images/04040405428907908306-07082423362530527984
80923,Elaenia_pallatangae,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-80.31,-17.490000000000002,-59.86000000000001,6.240000000000001",raster,rasters/04040405428907908306-04223249421825266278,04040405428907908306-04223249421825266278,iucn_birds,Elaenia pallatangae,GME/images/04040405428907908306-04223249421825266278
80924,Elaenia_chiriquensis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-85.21,-26.94000000000001,-38.74999999999999,12.47",raster,rasters/04040405428907908306-03258619201976778652,04040405428907908306-03258619201976778652,iucn_birds,Elaenia chiriquensis,GME/images/04040405428907908306-03258619201976778652
84100,Alauda_gulgula,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"34.85,5.549999999999996,126.61000000000001,47.01122373944848",raster,rasters/04040405428907908306-17470741533633361429,04040405428907908306-17470741533633361429,iucn_birds,Alauda gulgula,GME/images/04040405428907908306-17470741533633361429
80925,Egretta_rufescens,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-116.93,8.84,-59.42000000000001,32.65",raster,rasters/04040405428907908306-03990412188402789713,04040405428907908306-03990412188402789713,iucn_birds,Egretta rufescens,GME/images/04040405428907908306-03990412188402789713
80926,Egretta_garzetta,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"179.11000000000004,-54.780000000000015,-178.57,55.15",raster,rasters/04040405428907908306-07923028125778608304,04040405428907908306-07923028125778608304,iucn_birds,Egretta garzetta,GME/images/04040405428907908306-07923028125778608304
80927,Egretta_caerulea,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-117.13,-27.370000000000005,-35.86999999999998,42.39",raster,rasters/04040405428907908306-06241561593245397071,04040405428907908306-06241561593245397071,iucn_birds,Egretta caerulea,GME/images/04040405428907908306-06241561593245397071
80928,Eclectus_roratus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"118.93,-14.000000000000004,162.49,8.100000000000001",raster,rasters/04040405428907908306-17108760948932356651,04040405428907908306-17108760948932356651,iucn_birds,Eclectus roratus,GME/images/04040405428907908306-17108760948932356651
80929,Dysmoropelia_dekarchiskos,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-5.8,-16.03,-5.629999999999999,-15.89",raster,rasters/04040405428907908306-10612579794316357439,04040405428907908306-10612579794316357439,iucn_birds,Dysmoropelia dekarchiskos,GME/images/04040405428907908306-10612579794316357439
80930,Dysithamnus_striaticeps,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-85.59,9.58,-82.61,16",raster,rasters/04040405428907908306-12226646458886681978,04040405428907908306-12226646458886681978,iucn_birds,Dysithamnus striaticeps,GME/images/04040405428907908306-12226646458886681978
80931,Dysithamnus_mentalis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-91.62,-29.780000000000012,-34.790000000000006,18.200000000000003",raster,rasters/04040405428907908306-17428359743824062841,04040405428907908306-17428359743824062841,iucn_birds,Dysithamnus mentalis,GME/images/04040405428907908306-17428359743824062841
80932,Dumetia_hyperythra,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"69.46,5.91,87.03,30.040000000000003",raster,rasters/04040405428907908306-03499021609027292685,04040405428907908306-03499021609027292685,iucn_birds,Dumetia hyperythra,GME/images/04040405428907908306-03499021609027292685
80933,Ducula_whartoni,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"105.53000000000002,-10.580000000000004,105.72,-10.41",raster,rasters/04040405428907908306-18172000735876273009,04040405428907908306-18172000735876273009,iucn_birds,Ducula whartoni,GME/images/04040405428907908306-18172000735876273009
80934,Ducula_radiata,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"118.74999999999999,-5.590000000000001,125.25,1.76",raster,rasters/04040405428907908306-17242886302378815574,04040405428907908306-17242886302378815574,iucn_birds,Ducula radiata,GME/images/04040405428907908306-17242886302378815574
80935,Ducula_pacifica,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-180,-22.720000000000002,180,-0.8699999999999999",raster,rasters/04040405428907908306-14728655816843625743,04040405428907908306-14728655816843625743,iucn_birds,Ducula pacifica,GME/images/04040405428907908306-14728655816843625743
80936,Ducula_luctuosa,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"118.74999999999999,-5.710000000000002,126.35000000000001,1.8899999999999997",raster,rasters/04040405428907908306-06815410865569728553,04040405428907908306-06815410865569728553,iucn_birds,Ducula luctuosa,GME/images/04040405428907908306-06815410865569728553
80937,Ducula_latrans,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-180,-19.210000000000004,180,-15.709999999999999",raster,rasters/04040405428907908306-03764775287893241695,04040405428907908306-03764775287893241695,iucn_birds,Ducula latrans,GME/images/04040405428907908306-03764775287893241695
80938,Ducula_forsteni,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"118.74999999999999,-5.58,125.25,1.76",raster,rasters/04040405428907908306-15184365742007315239,04040405428907908306-15184365742007315239,iucn_birds,Ducula forsteni,GME/images/04040405428907908306-15184365742007315239
80939,Dubusia_taeniata,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-79.5,-13.120000000000003,-69.89,11.140000000000002",raster,rasters/04040405428907908306-16037121438964409229,04040405428907908306-16037121438964409229,iucn_birds,Dubusia taeniata,GME/images/04040405428907908306-16037121438964409229
80940,Dryocopus_javensis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"72.95999999999998,-8.789999999999997,127.94000000000001,39.88",raster,rasters/04040405428907908306-09249098475563617716,04040405428907908306-09249098475563617716,iucn_birds,Dryocopus javensis,GME/images/04040405428907908306-09249098475563617716
80941,Drymornis_bridgesii,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-66.96999999999998,-39.04,-56.71,-19.18",raster,rasters/04040405428907908306-10225746888582988906,04040405428907908306-10225746888582988906,iucn_birds,Drymornis bridgesii,GME/images/04040405428907908306-10225746888582988906
80942,Drymophila_ochropyga,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-49.83,-27.320000000000004,-40.81000000000002,-18.15",raster,rasters/04040405428907908306-11313386226261129504,04040405428907908306-11313386226261129504,iucn_birds,Drymophila ochropyga,GME/images/04040405428907908306-11313386226261129504
80943,Drymodes_superciliaris,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"134.04,-14.000000000000002,150.88,-2.599999999999999",raster,rasters/04040405428907908306-00591660788412045411,04040405428907908306-00591660788412045411,iucn_birds,Drymodes superciliaris,GME/images/04040405428907908306-00591660788412045411
80944,Dromaius_ater,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"143.83,-40.16,144.14000000000001,-39.58",raster,rasters/04040405428907908306-12813910956302781639,04040405428907908306-12813910956302781639,iucn_birds,Dromaius ater,GME/images/04040405428907908306-12813910956302781639
80945,Dromaeocercus_brunneus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"46.41,-25.009999999999998,50.43,-13.57",raster,rasters/04040405428907908306-13879389843066982114,04040405428907908306-13879389843066982114,iucn_birds,Dromaeocercus brunneus,GME/images/04040405428907908306-13879389843066982114
80946,Drepanoptila_holosericea,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"163.98,-22.68,167.54999999999998,-20.08",raster,rasters/04040405428907908306-16014325018732963367,04040405428907908306-16014325018732963367,iucn_birds,Drepanoptila holosericea,GME/images/04040405428907908306-16014325018732963367
84455,Sula_sula,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-180,-29.43,180,29.12",raster,rasters/04040405428907908306-10062816320500619424,04040405428907908306-10062816320500619424,iucn_birds,Sula sula,GME/images/04040405428907908306-10062816320500619424
80947,Doryfera_johannae,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-78.97,-10.710000000000003,-59.7,7.29",raster,rasters/04040405428907908306-10190679419542648271,04040405428907908306-10190679419542648271,iucn_birds,Doryfera johannae,GME/images/04040405428907908306-10190679419542648271
80948,Dolichonyx_oryzivorus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-122.73,-34.52,-52.23000000000001,54.24",raster,rasters/04040405428907908306-17676683240003391750,04040405428907908306-17676683240003391750,iucn_birds,Dolichonyx oryzivorus,GME/images/04040405428907908306-17676683240003391750
80949,Diuca_speculifera,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-78.13999999999999,-18.400000000000002,-65.32,-8.27",raster,rasters/04040405428907908306-00535071849867233574,04040405428907908306-00535071849867233574,iucn_birds,Diuca speculifera,GME/images/04040405428907908306-00535071849867233574
80950,Discosura_conversii,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-84.48,-4.070000000000001,-76.35000000000001,10.509999999999998",raster,rasters/04040405428907908306-13435870792250876978,04040405428907908306-13435870792250876978,iucn_birds,Discosura conversii,GME/images/04040405428907908306-13435870792250876978
80951,Dioptrornis_chocolatinus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"34.529999999999994,5.589999999999999,43.150000000000006,15.589999999999996",raster,rasters/04040405428907908306-17685075357385800020,04040405428907908306-17685075357385800020,iucn_birds,Dioptrornis chocolatinus,GME/images/04040405428907908306-17685075357385800020
80952,Dioptrornis_brunneus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"12.96,-15.45,15.44,-9.18",raster,rasters/04040405428907908306-02569662605035413237,04040405428907908306-02569662605035413237,iucn_birds,Dioptrornis brunneus,GME/images/04040405428907908306-02569662605035413237
80953,Dinopium_benghalense,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"65.63,5.91,97.05000000000001,34.99999999999999",raster,rasters/04040405428907908306-06431799602457263385,04040405428907908306-06431799602457263385,iucn_birds,Dinopium benghalense,GME/images/04040405428907908306-06431799602457263385
80954,Dinemellia_dinemelli,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"30.150000000000002,-8.93,49.97,13.180000000000001",raster,rasters/04040405428907908306-04350386482034802958,04040405428907908306-04350386482034802958,iucn_birds,Dinemellia dinemelli,GME/images/04040405428907908306-04350386482034802958
80955,Diglossa_venezuelensis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-64.32999999999998,9.950000000000001,-62.48,10.69",raster,rasters/04040405428907908306-11389108588362242907,04040405428907908306-11389108588362242907,iucn_birds,Diglossa venezuelensis,GME/images/04040405428907908306-11389108588362242907
80956,Diglossa_plumbea,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-85.48,8.51,-80.59,10.95",raster,rasters/04040405428907908306-15585548948727396960,04040405428907908306-15585548948727396960,iucn_birds,Diglossa plumbea,GME/images/04040405428907908306-15585548948727396960
80957,Diglossa_gloriosissima,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-76.52,4.699999999999999,-75.54999999999998,6.8500000000000005",raster,rasters/04040405428907908306-05576097617899064143,04040405428907908306-05576097617899064143,iucn_birds,Diglossa gloriosissima,GME/images/04040405428907908306-05576097617899064143
80958,Diglossa_baritula,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-103.52000000000001,12.979999999999999,-85.41999999999999,20.540000000000006",raster,rasters/04040405428907908306-11077332062730553316,04040405428907908306-11077332062730553316,iucn_birds,Diglossa baritula,GME/images/04040405428907908306-11077332062730553316
80959,Diglossa_albilatera,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-79.57,-10.69,-66.24,11.05",raster,rasters/04040405428907908306-02048048277630314310,04040405428907908306-02048048277630314310,iucn_birds,Diglossa albilatera,GME/images/04040405428907908306-02048048277630314310
80960,Dicrurus_remifer,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"89.5,24.080000000000002,91.85,25.740000000000002",raster,rasters/04040405428907908306-14009029824146103973,04040405428907908306-14009029824146103973,iucn_birds,Dicrurus remifer,GME/images/04040405428907908306-14009029824146103973
80961,Dicrurus_densus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"115.83000000000003,-10.95,133.2,-3.9499999999999993",raster,rasters/04040405428907908306-04643701776767679600,04040405428907908306-04643701776767679600,iucn_birds,Dicrurus densus,GME/images/04040405428907908306-04643701776767679600
80963,Dicaeum_trochileum,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"104.14999999999999,-8.969999999999999,117.64000000000001,0.23",raster,rasters/04040405428907908306-01147957260930806184,04040405428907908306-01147957260930806184,iucn_birds,Dicaeum trochileum,GME/images/04040405428907908306-01147957260930806184
80964,Dicaeum_trigonostigma,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"89.13999999999999,-8.850000000000003,126.61000000000001,28.359999999999996",raster,rasters/04040405428907908306-00102107583921801650,04040405428907908306-00102107583921801650,iucn_birds,Dicaeum trigonostigma,GME/images/04040405428907908306-00102107583921801650
80965,Dicaeum_proprium,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"123.54,5.779999999999999,126.42999999999999,9.37",raster,rasters/04040405428907908306-04730592306689836719,04040405428907908306-04730592306689836719,iucn_birds,Dicaeum proprium,GME/images/04040405428907908306-04730592306689836719
80966,Dicaeum_nitidum,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"152.51,-11.660000000000002,154.29,-10.61",raster,rasters/04040405428907908306-09317801431713695543,04040405428907908306-09317801431713695543,iucn_birds,Dicaeum nitidum,GME/images/04040405428907908306-09317801431713695543
80967,Dicaeum_nigrilore,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"123.53,5.78,126.44,9.400000000000002",raster,rasters/04040405428907908306-09757255697692139077,04040405428907908306-09757255697692139077,iucn_birds,Dicaeum nigrilore,GME/images/04040405428907908306-09757255697692139077
80968,Dicaeum_concolor,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"72.85999999999999,-8.850000000000003,122.00999999999999,40.95",raster,rasters/04040405428907908306-06220553879537019759,04040405428907908306-06220553879537019759,iucn_birds,Dicaeum concolor,GME/images/04040405428907908306-06220553879537019759
80969,Dicaeum_celebicum,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"118.74999999999999,-6.14,126.93000000000002,4.55",raster,rasters/04040405428907908306-11034946158746408058,04040405428907908306-11034946158746408058,iucn_birds,Dicaeum celebicum,GME/images/04040405428907908306-11034946158746408058
80970,Dicaeum_anthonyi,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"119.87,5.550000000000001,126.61000000000001,18.66",raster,rasters/04040405428907908306-10859340653520102763,04040405428907908306-10859340653520102763,iucn_birds,Dicaeum anthonyi,GME/images/04040405428907908306-10859340653520102763
80971,Dicaeum_aeneum,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"154.51,-9.950000000000001,161.57,-4.999999999999998",raster,rasters/04040405428907908306-10737869670991052840,04040405428907908306-10737869670991052840,iucn_birds,Dicaeum aeneum,GME/images/04040405428907908306-10737869670991052840
80972,Diaphorapteryx_hawkinsi,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-175.36,-21.46,-174.9,-21.06",raster,rasters/04040405428907908306-16154989305789518102,04040405428907908306-16154989305789518102,iucn_birds,Diaphorapteryx hawkinsi,GME/images/04040405428907908306-16154989305789518102
80973,Dendrortyx_macroura,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-105.14000000000001,15.950000000000001,-95.25,20.62",raster,rasters/04040405428907908306-01364954862306654311,04040405428907908306-01364954862306654311,iucn_birds,Dendrortyx macroura,GME/images/04040405428907908306-01364954862306654311
80974,Dendrortyx_barbatus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-99.42000000000002,18.58,-96.76000000000002,21.630000000000003",raster,rasters/04040405428907908306-10267511006430787474,04040405428907908306-10267511006430787474,iucn_birds,Dendrortyx barbatus,GME/images/04040405428907908306-10267511006430787474
80975,Dendropicos_poecilolaemus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"9.21,-1.9100000000000001,35.43999999999999,10.230000000000006",raster,rasters/04040405428907908306-16750964604579638032,04040405428907908306-16750964604579638032,iucn_birds,Dendropicos poecilolaemus,GME/images/04040405428907908306-16750964604579638032
80976,Dendropicos_elachus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-16.509999999999998,10.600000000000001,26.429999999999996,20.14",raster,rasters/04040405428907908306-03414460769512565267,04040405428907908306-03414460769512565267,iucn_birds,Dendropicos elachus,GME/images/04040405428907908306-03414460769512565267
80977,Dendroica_townsendi,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-152,8.469999999999992,-81.89999999999999,66.71",raster,rasters/04040405428907908306-09011251835851921789,04040405428907908306-09011251835851921789,iucn_birds,Dendroica townsendi,GME/images/04040405428907908306-09011251835851921789
80978,Dendroica_tigrina,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-123.34000000000002,7.189999999999998,-59.42000000000001,63.18",raster,rasters/04040405428907908306-09249550841182370552,04040405428907908306-09249550841182370552,iucn_birds,Dendroica tigrina,GME/images/04040405428907908306-09249550841182370552
80979,Dendroica_plumbea,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-61.809999999999995,15.2,-61.16,16.52",raster,rasters/04040405428907908306-09599874250127049022,04040405428907908306-09599874250127049022,iucn_birds,Dendroica plumbea,GME/images/04040405428907908306-09599874250127049022
80980,Dendroica_pityophila,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-84.32,20.24,-74.89999999999999,26.929999999999996",raster,rasters/04040405428907908306-16018102230982905038,04040405428907908306-16018102230982905038,iucn_birds,Dendroica pityophila,GME/images/04040405428907908306-16018102230982905038
80981,Dendroica_petechia,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-179.15,-14.58,-50.300000000000004,73.85623602296009",raster,rasters/04040405428907908306-05412073439104770871,04040405428907908306-05412073439104770871,iucn_birds,Dendroica petechia,GME/images/04040405428907908306-05412073439104770871
80982,Dendroica_pensylvanica,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-109.65,3.100000000000002,-59.690000000000005,54.45",raster,rasters/04040405428907908306-02679961393506588393,04040405428907908306-02679961393506588393,iucn_birds,Dendroica pensylvanica,GME/images/04040405428907908306-02679961393506588393
80983,Dendroica_palmarum,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-125.55,8.310000000000002,-52.629999999999995,65.15",raster,rasters/04040405428907908306-15672205869389581389,04040405428907908306-15672205869389581389,iucn_birds,Dendroica palmarum,GME/images/04040405428907908306-15672205869389581389
80984,Dendroica_occidentalis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-124.57,8.650000000000007,-82.38999999999999,48.77000000000001",raster,rasters/04040405428907908306-15419315970506639064,04040405428907908306-15419315970506639064,iucn_birds,Dendroica occidentalis,GME/images/04040405428907908306-15419315970506639064
80985,Dendroica_nigrescens,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-128.44,16.379999999999995,-96.49,52.440000000000005",raster,rasters/04040405428907908306-13864959586369194656,04040405428907908306-13864959586369194656,iucn_birds,Dendroica nigrescens,GME/images/04040405428907908306-13864959586369194656
80986,Dendroica_graciae,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-116.51,12.660000000000002,-83.14999999999999,37.99",raster,rasters/04040405428907908306-09777551200329492811,04040405428907908306-09777551200329492811,iucn_birds,Dendroica graciae,GME/images/04040405428907908306-09777551200329492811
80987,Dendroica_delicata,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-61.080000000000005,13.700000000000001,-60.86999999999999,14.110000000000001",raster,rasters/04040405428907908306-03746173066876904369,04040405428907908306-03746173066876904369,iucn_birds,Dendroica delicata,GME/images/04040405428907908306-03746173066876904369
80988,Dendroica_chrysoparia,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-100.36,12.799999999999999,-85.64,32.46",raster,rasters/04040405428907908306-04751442833346991584,04040405428907908306-04751442833346991584,iucn_birds,Dendroica chrysoparia,GME/images/04040405428907908306-04751442833346991584
80989,Dendroica_angelae,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-66.89,18.10000000000001,-65.75,18.320000000000004",raster,rasters/04040405428907908306-02907679146533347160,04040405428907908306-02907679146533347160,iucn_birds,Dendroica angelae,GME/images/04040405428907908306-02907679146533347160
80990,Dendrocygna_guttata,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"119.28000000000002,-14.149999999999999,151.91,9.83",raster,rasters/04040405428907908306-08439300808446176088,04040405428907908306-08439300808446176088,iucn_birds,Dendrocygna guttata,GME/images/04040405428907908306-08439300808446176088
80991,Dendrocygna_eytoni,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"113.38,-38.86,153.64,-10.69",raster,rasters/04040405428907908306-13989147740966383061,04040405428907908306-13989147740966383061,iucn_birds,Dendrocygna eytoni,GME/images/04040405428907908306-13989147740966383061
80992,Dendrocygna_bicolor,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"96.73000000000002,-39.87,-158.29,51.43000000000001",raster,rasters/04040405428907908306-12544680306000799749,04040405428907908306-12544680306000799749,iucn_birds,Dendrocygna bicolor,GME/images/04040405428907908306-12544680306000799749
80993,Dendrocopos_ramsayi,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"119.44,4.639999999999999,121.43,6.099999999999998",raster,rasters/04040405428907908306-11526873917701920963,04040405428907908306-11526873917701920963,iucn_birds,Dendrocopos ramsayi,GME/images/04040405428907908306-11526873917701920963
